Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
03224094,B REALISATIONS 2024 LIMITED,210,348757467,0.343,0.161,0.525,Large,07/12/1996 00:00:00,The online technology store - technology & gaming products all at low prices. free delivery on most orders. 97% of customers would buy again from box.co.uk,box.co.uk,M2 1EW,"Electronics Manufacturing, Computer Hardware","Electronics Manufacturing: Computer manufacture, Computer Hardware: Graphics Processing Unit, Computer Hardware: Central Processing Units",,0,,0
12315631,TRB LIGHTWEIGHT STRUCTURES AMERICA LTD,78,11030915,0.969,0.969,,Medium,11/14/2019 00:00:00,,trbls.com,PE29 7EN,Advanced Materials,Advanced Materials: Composites,,0,,0
11259707,METTAL-UK LIMITED,29,4317712,0.23,0.23,,Small,03/16/2018 00:00:00,,mettal.co.uk,RG1 8EQ,Advanced Manufacturing,Advanced Manufacturing: Coating Tech,,0,,0
09997159,SAUCE CONSULTANTS LIMITED,50,2329209,0.207,0.207,,Small,02/10/2016 00:00:00,,wearesauce.io,HU1 1UU,"Cyber, Software Development, Advanced Manufacturing","Cyber: IoT Security, Software Development: Embedded Software, Advanced Manufacturing: Industrial IoT",,0,,0
11310906,YETI TOOL LTD,38,5950300,0.363,0.363,,Small,04/16/2018 00:00:00,"Smartbench is an easy-to-use, large format cnc machine providing portable precision cutting on-site or in the workshop. this storable solution is easily disassembled in just 3 minutes to be stored away when not in use. request your free demonstration, online or in-person today!",yetitool.com,FY4 2FF,Advanced Manufacturing,Advanced Manufacturing: Computer Aided Manufacturing,,0,,0
02552402,V.I.P. COMPUTER CENTRE LIMITED,204,249259836,0.2085,0.243,0.174,Large,10/26/1990 00:00:00,"Prebuilt gaming pcs & bundles from brands such as nvidia, asus, corsair. 3yr warranty free delivery! stormforce... uk gaming pc specialists",stormforcegaming.co.uk,WA1 4RF,"Electronics Manufacturing, Computer Hardware","Electronics Manufacturing: Computer manufacture, Computer Hardware: Graphics Processing Unit, Computer Hardware: Central Processing Units",,0,,0
11211343,PHASECRAFT LIMITED,48,2233617,0.675,0.675,,Small,02/19/2018 00:00:00,Using disruptive theory to unlock the power of quantum computing,phasecraft.io,W1T 4PW,"Advanced Materials, Quantum Technology, Photonics, Quantum Economy","Advanced Materials: Emergent, Quantum Technology: Quantum Computing, Photonics: Quantum Tech, Quantum Economy: Components and Materials, Quantum Economy: Quantum Computing",3061487,19.02,2024-02-01,0
10220212,B2SPACE LIMITED,23,1385699,0.289,0.289,,Small,06/08/2016 00:00:00,,b2-space.com,NP20 2NN,"Space Energy, In-Orbit Servicing and Manufacturing, Space Economy","Space Energy: Space Infrastructure, Space Energy: Operations Management, In-Orbit Servicing and Manufacturing: Debris, In-Orbit Servicing and Manufacturing: Assembly, Space Economy: Launch Vehicles",,3.23,2021-12-01,1
06522217,TOTAL NETWORK SOLUTIONS (EUROPE) LIMITED,26,1808872,0.316,0.316,,Small,03/04/2008 00:00:00,"Total network solutions (tns) is a specialist systems integration company attaining 25 years’ experience in the it & telecom industry. our organisation provides an array of network solutions, mixed with professional support services. network installation, uk.",tnscomms.co.uk,ST5 6AZ,"Telecommunications, Electronics Manufacturing, Data Infrastructure","Telecommunications: Fibre Connectivity, Telecommunications: Site Services, Electronics Manufacturing: Communications, Data Infrastructure: Data Infrastructure Hardware",,0,,0
09664921,WHEREISMYTRANSPORT LTD,292,271884,0.6265000000000001,1.399,-0.146,Large,07/01/2015 00:00:00,Whereismytransport is an industry-leading technology company and central source of mobility and location data for emerging markets.,whereismytransport.com,RG1 2AN,"Sensors, Data Infrastructure","Sensors: Mobility, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage",,20.54,2022-04-01,0
10996337,COMCORE LTD,46,4816911,0.479,0.479,,Small,10/04/2017 00:00:00,"Comcore optical intelligence technologies co., ltd.",comcore.com,L8 7BL,"Electronics Manufacturing, Photonics","Electronics Manufacturing: Communications, Photonics: Telecommunications",,0,,0
08478976,CT ENGINEERING GROUP UK LTD,25,1252193,0.338,0.338,,Small,04/08/2013 00:00:00,Ctengineering group are an experienced engineering consultancy specialising in composites and providing composite engineering training courses.,ctengineeringgrouptraining.co.uk,BS16 7FR,Advanced Materials,Advanced Materials: Composites,393887,0,,0
02182793,AMG INDUSTRIES PLC,22,26861980,0.2485,0.169,0.328,Medium,10/23/1987 00:00:00,"We specialize in the manufacturing of specialized metal stampings, gaskets, and metal shims for a variety of industries.",amgindustries.com,SA15 2HD,Advanced Manufacturing,Advanced Manufacturing: Forming,,0,,0
11605838,ROO ENGINEERING LTD,88,5212462,1.415,1.415,,Medium,10/04/2018 00:00:00,,rooengineering.co.uk,M3 5EN,Advanced Manufacturing,Advanced Manufacturing: Forming,,0,,0
01883213,GTI POWER GENERATION LTD,20,3493640,0.233,0.233,,Small,02/05/1985 00:00:00,,gtipowergeneration.com,NN11 8RF,Electronics Manufacturing,Electronics Manufacturing: Energy generation or distribution tech,,0,,0
04468506,THE PREMIER PLATING COMPANY (NORTHEAST) LIMITED,20,2476331,0.209,0.209,,Small,06/25/2002 00:00:00,,premierplating.co.uk,NE42 6NP,Advanced Manufacturing,Advanced Manufacturing: Coating Tech,,0,,0
10729843,FFAVS LTD,52,3055605,1.005,1.005,,Medium,04/19/2017 00:00:00,"Fleet focus are fors associates and specialise in the supply, installation and support of multi-camera recording, observation and blind-spot safety systems.",fleetfocus.co.uk,CO4 9RA,Sensors,Sensors: Autonomous vehicles,,0,,0
11430817,AAR TEE INDUSTRIES HOLDINGS UK LTD,790,53350,10.895,10.895,,Large,06/25/2018 00:00:00,,aarteegroup.com,SE1 2RE,Advanced Manufacturing,Advanced Manufacturing: Forging,,0,,0
10332738,SLATERS ELECTRICALS HOLDINGS LIMITED,109,29145075,0.365,0.498,0.232,Medium,08/17/2016 00:00:00,"Welcome to slaters electricals - experts in new & refurbished hv/lv transformers, switchgear & installation services. supporting uk industry for 70+ years.",slaters-electricals.com,NE21 5TE,Electronics Manufacturing,Electronics Manufacturing: Energy generation or distribution tech,,0,,0
04541334,HI-TECH PLASTICS LIMITED,53,8871632,0.657,0.657,,Medium,09/20/2002 00:00:00,Hi tech plastics ltd. lean manufacturer of plastic injection moulding products. based in lancashire the north west of england.,hitech-plastics.co.uk,BB1 2PT,Advanced Manufacturing,Advanced Manufacturing: Moulding,,0,,0
06669032,MATERIALS MANAGEMENT CONSULTANTS LIMITED,36,2678312,0.302,0.302,,Small,08/11/2008 00:00:00,"Mmc is a privately owned family business with a vision and determination to become the global leading provider of stainless steels, nickel and titanium alloys.",mmc-ltd.com,NN17 5XJ,"Advanced Materials, Advanced Manufacturing","Advanced Materials: Metals, Advanced Manufacturing: Forging",,0,,0
11946079,INFINITE LAMBDA LIMITED,48,2291029,0.516,0.516,,Small,04/15/2019 00:00:00,Infinite lambda is a cloud and data engineering consultancy. we leverage cutting-edge technology on the cloud to help your organisation become data-first.,infinitelambda.com,EC4N 7AF,"Agency Market, Advanced Manufacturing","Agency Market: Analytics, Advanced Manufacturing: Data Services",,0,,0
06032852,RITTMAN MEAD CONSULTING LTD.,76,3599562,0.244,0.244,,Medium,12/19/2006 00:00:00,"Rittman mead is a data and analytics company who specialise in data visualisation, predictive analytics, enterprise reporting and data engineering.",rittmanmead.com,BN1 1YR,"Artificial Intelligence, Agency Market, Advanced Manufacturing, Data Infrastructure","Artificial Intelligence: Data Analysis, Agency Market: Analytics, Advanced Manufacturing: Data Services, Data Infrastructure: Data Infrastructure Services",,0,2015-07-01,0
06675617,AJS CONTROL & AUTOMATION LIMITED,83,4677730,0.205,0.205,,Medium,08/18/2008 00:00:00,"Ajs control & automation based in lincolnshire, specialise in building control panels and providing turnkey automation services including electrical panel design, plc programming, automation, control panel design and more",ajsspalding.co.uk,PE12 7FH,"Autonomy and Robotics, Advanced Manufacturing, Robotics and Autonomous systems","Autonomy and Robotics: Robotic Integration, Advanced Manufacturing: Robotics and Automation, Robotics and Autonomous systems: Integrators",,0,,0
02814061,ARROW VALLEY AUTOMATION LIMITED,19,1446207,0.216,0.216,,Small,04/29/1993 00:00:00,Specialists in industrial automation and control. ava manufacture and supply industrial automation systems and control panels,avaltd.co.uk,HR4 0LA,Advanced Manufacturing,Advanced Manufacturing: Robotics and Automation,,0,,0
03885026,CARMA INTERNATIONAL LIMITED,52,3347073,0.235,0.235,,Medium,11/29/1999 00:00:00,"Carma is a global media intelligence provider bringing clarity, understanding and insight to the complex media landscape.",carma.com,SW18 3SX,Electronics Manufacturing,Electronics Manufacturing: Measuring and metrology devices,,0,,0
10211400,DAHUA TECHNOLOGY UK LIMITED,123,59555085,0.7725,0.258,1.287,Large,06/02/2016 00:00:00,"Dahua technology – leading video surveillance product and solution provider in ip camera, nvr, hd cctv camera, analog, ptz and other vertical solutions.",dahuasecurity.com,SL6 4AY,Sensors,Sensors: Autonomous vehicles,,0,,0
10927678,ROSCOMAC GROUP LIMITED,47,4332971,-0.14250000000000002,-0.126,-0.159,Small,08/22/2017 00:00:00,"We deliver thousands of cnc products and a million parts a year. from miniature connectors to v8 engine blocks, we make it.",roscomac.com,BN14 8NW,"In-Orbit Servicing and Manufacturing, Advanced Manufacturing","In-Orbit Servicing and Manufacturing: Inspection, Advanced Manufacturing: Computer Aided Manufacturing, Advanced Manufacturing: Forming, Advanced Manufacturing: Prototyping",,0,,0
10940789,ARCHITECH SOFTWARE LIMITED,85,3973816,0.657,0.657,,Medium,08/31/2017 00:00:00,"3d home design software for self-builders and architects. floor planner software for house plans and elevations suitable for planning submissions. ideal for house extensions, renovations, conversions, new builds, room design",3darchitect.co.uk,SW7 4AG,Advanced Manufacturing,Advanced Manufacturing: Digital Design,,0,,0
10449697,ICD EUROPE LTD.,43,119428254,0.203,0.184,0.222,Large,10/27/2016 00:00:00,Idc europe,icdeurope.com,S9 1DA,Advanced Materials,Advanced Materials: Metals,,0,,0
05575019,QUANTUM DETECTORS LIMITED,66,4567429,0.335,0.335,,Medium,09/27/2005 00:00:00,We are world leading synchrotron & em direct detection company. we commercialise novel detector technology and make it accessible globally.,quantumdetectors.com,OX11 0QX,"Electronics Manufacturing, Engineering Biology Supply Chain, Photonics, Quantum Economy","Electronics Manufacturing: Electromedical technologies, Engineering Biology Supply Chain: Diagnostics, Photonics: Smart Sensors, Photonics: Quantum Tech, Quantum Economy: Components and Materials",,0,,0
SC520529,DUFRAIN GROUP LIMITED,388,15778038,6.31,6.31,,Large,11/17/2015 00:00:00,"Dufrain are market leading data consultants with innovative data engineers enabling business intelligence solutions (bi), data analytics & data management.",dufrain.co.uk,EH2 4AN,"Cloud Computing, Data Intermediaries, Software Development, Artificial Intelligence, Advanced Manufacturing, Data Infrastructure","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Software Development: Security Engineering, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Data Services, Data Infrastructure: Data Infrastructure Hardware, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage",,0,,0
SC569032,CLAS-SIC WAFER FAB LIMITED,91,15129425,0.239,0.239,,Medium,06/19/2017 00:00:00,,clas-sic.com,KY5 9HQ,"In-Orbit Servicing and Manufacturing, Computer Hardware, Advanced Materials","In-Orbit Servicing and Manufacturing: Space Manufacturing, Computer Hardware: Tools, Computer Hardware: Semiconductor electronics, Advanced Materials: Electrochemical",1673829.3,1.35,2022-02-01,0
10266695,SHD HOLDINGS LIMITED,235,55839631,0.5365,0.715,0.358,Large,07/07/2016 00:00:00,"Developed with extensive composite industry experience and expertise, we manufacture a wide range of tooling and prepreg materials, suitable for a variety of global market applications and sectors.",shdcomposites.com,NG34 7BY,Advanced Materials,Advanced Materials: Composites,,0,,1
05979747,DASH-CAE LIMITED,82,4858015,0.631,0.631,,Medium,10/26/2006 00:00:00,"We engineer composites, products & components for the automotive, motorsport, aerospace, marine & defence industries. a pitstop mentality is in our dna while additive manufacturing for tooling and functional parts reduces lead times.",dash-cae.co.uk,OX14 1RL,"Research and Consulting - Physical Sciences and Engineering, Advanced Materials, Advanced Manufacturing","Research and Consulting - Physical Sciences and Engineering: Engineering Research, Advanced Materials: Composites, Advanced Manufacturing: Digital Design, Advanced Manufacturing: Prototyping",,0,,1
10697713,SURFACE MAGIC REPAIRS LTD,35,3090976,0.404,0.404,,Small,03/29/2017 00:00:00,,surfacemagicrepairs.co.uk,BL1 2QE,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
05177839,POLYRAM U.K. LIMITED,120,54982836,0.7050000000000001,0.848,0.562,Large,07/13/2004 00:00:00,Polyram plastic industries ltd is a leading international supplier of high performance thermoplastic compounds with three production sites spread over two continents offering global availability.,polyram-group.com,N3 1LQ,Advanced Materials,Advanced Materials: Polymers,,0,,0
08837094,CHESTER COMPOSITES LTD,23,3269136,0.276,0.276,,Small,01/08/2014 00:00:00,"We design and build a custom mould to suit the clients needs. once the mould is complete we can then manufacture countless parts from said mould. we then finish the item by spraying any colour the client would like flatten, buff and polish ready to be delivered to appropriate address. there is no limit we … continue reading ""home""",chestercomposites.com,CH1 6DD,Advanced Materials,Advanced Materials: Composites,,0,,0
01450300,PROPBROOK LIMITED,100,13305967,0.348,0.348,,Medium,09/25/1979 00:00:00,The fisher leak group. experts in leak detection systems & engineering & automation. get in touch today to speak with one of our specialists.,fisherleaksystems.co.uk,BR6 0JA,Advanced Manufacturing,Advanced Manufacturing: Robotics and Automation,,0,,0
11176779,EXPERT PRECISION ENGINEERING LTD,35,4287398,0.235,0.235,,Small,01/30/2018 00:00:00,,expertprecisionengineering.com,NE12 9SW,Advanced Manufacturing,"Advanced Manufacturing: Computer Aided Manufacturing, Advanced Manufacturing: Prototyping",,0,,0
SC378121,DUFRAIN CONSULTING LTD,260,31631226,0.251,0.189,0.313,Large,05/06/2010 00:00:00,"Dufrain are market leading data consultants with innovative data engineers enabling business intelligence solutions (bi), data analytics & data management.",dufrain.co.uk,EH3 9WJ,"Cloud Computing, Data Intermediaries, Software Development, Artificial Intelligence, Advanced Manufacturing, Data Infrastructure","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Software Development: Security Engineering, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Data Services, Data Infrastructure: Data Infrastructure Hardware, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage",,0,2022-07-01,0
06220464,NSV ENERGY LIMITED,28,689686260,0.5025,0.284,0.721,Large,04/20/2007 00:00:00,"Nsv energy llc in canton, ga is a project developer, investor, and equipment supplier for power generation projects. visit our website for more details.",nsvenergy.com,W1G 0AY,Electronics Manufacturing,Electronics Manufacturing: Energy generation or distribution tech,,0,,0
11717742,HYMEC PRECISION ENGINEERING LIMITED,215,16175525,2.682,2.682,,Medium,12/07/2018 00:00:00,"High quality engineering company that specialises in aerospace, automotive, motorsport and medical industry",hymec.net,PL6 7JS,"Research and Consulting - Physical Sciences and Engineering, Space Economy, Advanced Manufacturing","Research and Consulting - Physical Sciences and Engineering: Engineering Research, Space Economy: Hardware, Advanced Manufacturing: Coating Tech, Advanced Manufacturing: Forming",,0,,0
08182636,FONE WORLD UK LIMITED,49,2005923,0.455,0.455,,Small,08/16/2012 00:00:00,,foneworlduk.co.uk,BH15 1TB,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
09974196,VITAL POWER LTD,91,7524212,0.394,0.394,,Medium,01/28/2016 00:00:00,"Vital power is one of the fastest growing generator service solutions companies in the uk. generator hire, generator sales, fuel services and more.",vitalpower.co.uk,CV3 2RQ,Electronics Manufacturing,Electronics Manufacturing: Energy generation or distribution tech,,0,,0
10587122,OXFORD MEDICAL SIMULATION LIMITED,96,4497047,0.771,0.771,,Medium,01/27/2017 00:00:00,"Oxford medical simulation delivers virtual reality medical simulation training - allowing healthcare professionals to practice without risking lives. we are trusted by hospitals and universities worldwide. vr simulation medical training for doctors, nurses and students.",oxfordmedicalsimulation.com,SE1 1JA,"Immersive Technologies, Life Sciences, Advanced Manufacturing, MedTech","Immersive Technologies: Virtual Reality, Immersive Technologies: Healthcare, Life Sciences: Research, Advanced Manufacturing: Digital Twins, MedTech: Artificial Intelligence",,12.05,2024-01-01,0
11377089,CONJURA LIMITED,46,2183516,0.487,0.487,,Small,05/23/2018 00:00:00,,conjura.com,EC1N 2LL,"Agency Market, Advanced Manufacturing","Agency Market: E-commerce platforms, Advanced Manufacturing: Data Services",,10.62,2022-04-01,0
10442605,SORTED GARAGES LIMITED,32,4234707,0.472,0.472,,Small,10/24/2016 00:00:00,,sortedgaragesleeds.co.uk,LS18 4QB,Advanced Manufacturing,Advanced Manufacturing: Coating Tech,,0,,0
07314677,ISDI LIMITED,46,32141342,0.22799999999999998,0.287,0.169,Medium,07/14/2010 00:00:00,,isdicmos.com,NW5 1LB,"In-Orbit Servicing and Manufacturing, Life Sciences, Computer Hardware, Sensors, Photonics","In-Orbit Servicing and Manufacturing: Assembly, Life Sciences: Life Sciences Manufacturing, Computer Hardware: Semiconductor electronics, Sensors: Medical, Sensors: Industry 4.0, Sensors: Image and Video Analysis, Photonics: Smart Sensors",,0,,0
04036931,ATB MORLEY LIMITED,792,19693490,0.9025,1.883,-0.078,Large,07/19/2000 00:00:00,Atb morley- heavy duty electric motors,atbmorley.com,NR1 1JN,"Electronics Manufacturing, Energy Generation","Electronics Manufacturing: Energy generation or distribution tech, Energy Generation: Nuclear",,0,,0
11296380,FACET MANUFACTURING (UK) LIMITED,23,3741243,0.207,0.207,,Small,04/06/2018 00:00:00,"Pcb assembly, high-speed smt placement, full box build and bom procurement services in the south west of england. call facet on 01934 424200.",facetmanufacturing.com,BS23 3TS,Electronics Manufacturing,Electronics Manufacturing: Electronic components and boards,,0,,0
07072502,AVANTI HYLAS 2 LIMITED,348,53515691,1.0175,1.507,0.528,Large,11/11/2009 00:00:00,"We are a world-leading provider of agile, secure and pioneering satellite technology across europe, the middle east and africa.",avanti.space,W12 7SL,"Space Energy, In-Orbit Servicing and Manufacturing, Telecommunications, Electronics Manufacturing, Space Economy","Space Energy: Operations Management, In-Orbit Servicing and Manufacturing: Servicing, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications, Space Economy: Mapping, Space Economy: Data Infrastructures",,0,,0
11162599,SEVEN HILLS FABRICATION LIMITED,40,2354008,0.068,0.068,,Small,01/22/2018 00:00:00,,sevenhillsfabrication.com,S20 3GH,Advanced Manufacturing,Advanced Manufacturing: Forming,,0,,0
NI653362,IPOWER IRELAND LTD,29,8156489,0.298,0.298,,Small,05/29/2018 00:00:00,"Specialists in generator sales, service, manufacture and hire. ipower designs, builds, maintains and leases generators across market sectors in the uk and ireland.",ipowerireland.com,BT71 5DA,Electronics Manufacturing,Electronics Manufacturing: Energy generation or distribution tech,,0,,0
11698906,KNIGHT GROUP LIMITED,137,55051400,0.588,0.345,0.831,Large,11/27/2018 00:00:00,"One of europe’s largest multi metal suppliers and processors of precision strip and wire, offering aerospace approved performance alloys. get a quote today.",knight-group.co.uk,EN6 3JL,"Advanced Materials, Advanced Manufacturing","Advanced Materials: Metals, Advanced Manufacturing: Forging",,0,,1
10689249,ASTROSCALE LTD,302,15340065,0.6965,0.726,0.667,Large,03/24/2017 00:00:00,"Astroscale is the first private company with a vision to secure the safe and sustainable development of space for the benefit of future generations, and the only company solely dedicated to on-orbit servicing across all orbits.",astroscale.com,OX11 0DF,"Space Energy, In-Orbit Servicing and Manufacturing, Space Economy, Robotics and Autonomous systems","Space Energy: Space Infrastructure, In-Orbit Servicing and Manufacturing: Debris, In-Orbit Servicing and Manufacturing: Inspection, In-Orbit Servicing and Manufacturing: Servicing, In-Orbit Servicing and Manufacturing: Space Software, Space Economy: SatelliteConstellations, Space Economy: Space Infrastructure, Robotics and Autonomous systems: Space",1504189,397.38,2024-06-01,0
06521609,M.B.S.S. LIMITED,82,16144513,0.416,0.75,0.082,Medium,03/03/2008 00:00:00,Michael barugh steel stockholding in hull specialise in rapid supply and delivery of high-quality steel to customers in large companies as well as diy enthusiasts.,mbsteel.co.uk,HU3 2BS,Advanced Manufacturing,Advanced Manufacturing: Forging,,0,,0
12218348,AUTOMOTIVE REPAIR SYSTEMS (PAINT) LIMITED,36,2818927,0.229,0.229,,Small,09/20/2019 00:00:00,"We can repair your cosmetic vehicle damage such as dings, dents, scuffs and scratches as well as diamond cut alloy wheel refurbishment, interior and leather repairs and glass chip repair. ah home or at your place of work. 0800 0897766",automotiverepairsystems.co.uk,BR6 7GZ,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
10837233,DINO DECKING LTD,55,1938750,0.598,0.598,,Medium,06/27/2017 00:00:00,Dino decking retails and wholesales decking to the united kingdom. dino's composite decking boards are covered by a 10-year warranty. prices from £6.25/m.,dinodecking.co.uk,WN2 4HS,Advanced Materials,Advanced Materials: Composites,,0,,0
04777867,PC SPECIALIST LIMITED,288,133450941,0.183,0.214,0.152,Large,05/27/2003 00:00:00,Manufacturer of performance custom computers and laptops. customise your ideal gaming pc or laptop using our advanced configurator.,pcspecialist.co.uk,WF4 4TD,Electronics Manufacturing,Electronics Manufacturing: Computer manufacture,,0,,0
11896718,EAG PRECISION LIMITED,65,9251735,0.927,0.927,,Medium,03/21/2019 00:00:00,,eaggroup.co.uk,WF2 7AW,Advanced Manufacturing,Advanced Manufacturing: Computer Aided Manufacturing,,0,,0
09144636,AIM SOLDER (UK) LIMITED,30,24068742,0.26,0.161,0.359,Medium,07/23/2014 00:00:00,Global manufacturer of solder assembly materials,aimalloys.com,LU4 9DT,Advanced Materials,Advanced Materials: Metals,,0,,0
05062792,FULCRUM MANUFACTURING LIMITED,39,2921028,0.222,0.222,,Small,03/03/2004 00:00:00,"Precision engineering, cnc milling, metalwork, assembly work, prototype, 3 axis, 4 axis, 5 axis, fixtures, jigs, laser engraving, laser profiling, metal testing,contact,matt,jeffries,fulcrum",fulcrummanufacturing.co.uk,PO6 1TG,Advanced Manufacturing,"Advanced Manufacturing: Computer Aided Manufacturing, Advanced Manufacturing: Forming, Advanced Manufacturing: Prototyping",,0,,0
12280506,ASP SHAREHOLDINGS LIMITED,18,1426033,0.202,0.202,,Small,10/24/2019 00:00:00,"We can repair your cosmetic vehicle damage such as dings, dents, scuffs and scratches as well as diamond cut alloy wheel refurbishment, interior and leather repairs and glass chip repair. ah home or at your place of work. 0800 0897766",automotiverepairsystems.co.uk,BR6 7GZ,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
11668201,TEKNOTRONIK LIMITED,21,605511,0.26,0.26,,Small,11/08/2018 00:00:00,"Teknotronik limited provide electronic service & repairs in the uk specialising in total solutions for electronic repairs, rework of electronic equipment including mobile technology and integration of new hardware.",teknotronik.uk,WA3 3PY,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
09907518,CLYDESDALE ENGINEERING LIMITED,338,37648522,1.2645,1.135,1.394,Large,12/08/2015 00:00:00,"920e | shiftec. performance braking, control electronics & control systems",shiftec.com,SE1 2RE,Sensors,Sensors: Autonomous vehicles,,0,,0
08685832,QUICKMACH HOLDINGS LIMITED,182,5539853,0.3345,0.737,-0.068,Medium,09/11/2013 00:00:00,Quickmach engineering is an established precision engineering company that has been trading since 1988.,quickmach.co.uk,GL4 8EG,Advanced Manufacturing,Advanced Manufacturing: Computer Aided Manufacturing,,0,,0
07593818,DD-SCIENTIFIC LIMITED,74,12403476,0.229,0.229,,Medium,04/06/2011 00:00:00,"A world leading electrochemical gas sensor manufacturer who values its customers, bringing its clients innovative high performance sensors at competitive prices!",ddscientific.com,SO53 3TG,"In-Orbit Servicing and Manufacturing, Electronics Manufacturing, Sensors, Photonics","In-Orbit Servicing and Manufacturing: Refueling, In-Orbit Servicing and Manufacturing: Assembly, Electronics Manufacturing: Measuring and metrology devices, Sensors: Medical, Sensors: Industry 4.0, Sensors: Environmental Monitoring, Photonics: Smart Sensors",,0,,0
10305527,ALTHAM FABRICATIONS LIMITED,89,11780688,0.225,0.225,,Medium,08/01/2016 00:00:00,,althamfabs.co.uk,BB1 3AL,Advanced Manufacturing,Advanced Manufacturing: Forming,,0,,0
06338847,COVESION LIMITED,34,2368254,0.276,0.276,,Small,08/09/2007 00:00:00,"Covesion are world leaders in the research, development and manufacture of mgo:ppln solutions for highly efficient non-linear frequency conversion. contact us.",covesion.com,SO16 0BT,"Advanced Materials, Photonics, Quantum Economy","Advanced Materials: Optics and Photonics, Photonics: Smart Sensors, Quantum Economy: Components and Materials, Quantum Economy: Photonics",2915193.5,2.11,2022-01-01,0
04621350,CLADCO PROFILES LTD.,144,66217705,0.2865,0.196,0.377,Large,12/19/2002 00:00:00,"Wpc decking and cladding boards are fantastic high-quality, low cost alternatives to standard wooden boards. visit cladco profiles to order yours, today.",cladcodecking.co.uk,EX22 6DT,Advanced Materials,Advanced Materials: Composites,,0,,0
11708277,IPP HOLDINGS (EUROPE) LIMITED,235,30845083,1.871,3.494,0.248,Medium,12/03/2018 00:00:00,,ippgrp.com,DE13 8BX,Advanced Manufacturing,Advanced Manufacturing: Forging,,0,,0
09523974,MULTICONNECT COMMUNICATION SERVICES LTD,36,2033120,0.458,0.458,,Small,04/02/2015 00:00:00,Multiconnect communication services offer bespoke solutions for structured voice and data cabling and cater for all business requirements from the initial planning and design process and consultations right through to the installation of the required systems and after care.,multiconnectcommunications.co.uk,NE3 2EF,"Telecommunications, Electronics Manufacturing, Data Infrastructure","Telecommunications: Site Services, Electronics Manufacturing: Communications, Data Infrastructure: Data Infrastructure Hardware",,0,,0
NI610597,MARTURION ELECTRONICS LIMITED,62,1740571,0.657,0.657,,Medium,01/09/2012 00:00:00,,marturion.co.uk,BT28 2EX,Electronics Manufacturing,Electronics Manufacturing: Electronic components and boards,686926.6,0,,0
01290847,SOLENT STEEL ENGINEERING LIMITED,192,20613077,0.7855,1.303,0.268,Medium,12/15/1976 00:00:00,"Solent manufacturing is an engineering / metal fabrication company based in hampshire. the company supplies high quality, tailor-made metal fabrications to industry all around the world.",solentmanufacturing.co.uk,PO7 7XU,Advanced Manufacturing,Advanced Manufacturing: Forming,,0,,0
07863179,PCS LOGISTIC PARTNERS LIMITED,132,4242650,0.701,0.701,,Medium,11/28/2011 00:00:00,Complete delivery solutionsfind out morecourier supply solutionsfind out moremanagement consultancyfind out morebespoke delivery solutionsfind out morerecruitment servicesfind out more welcome to pcs logistic partners ltd we have grown into a dynamic member of the logistic sector. our management team collaboratively has over 100 years’ experience in delivery and logistics management.…,pcslp.co.uk,W1K 3JN,Electronics Manufacturing,Electronics Manufacturing: Computer manufacture,,0,,0
08659947,THE SILENT SENTINEL GROUP LIMITED,165,28029786,1.4264999999999999,2.397,0.456,Medium,08/21/2013 00:00:00,Silent sentinel manufacture modular lwir and mwir thermal and hd/4k video surveillance camera platforms including short to long range ruggedized ptz's.,silentsentinel.com,SW1E 5LB,Sensors,Sensors: Medical,,0,,0
07469612,M A H STEEL LIMITED,47,1871493,0.214,0.214,,Small,12/14/2010 00:00:00,"Steel fabricators for london, kent & the south east. reliable, affordable steel fabricator services for all structural steel projects.",mahsteel.com,DA11 0DL,Advanced Manufacturing,Advanced Manufacturing: Forging,,0,,0
