Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
07348797,HUBWISE HOLDINGS LIMITED,115,6877515,0.4065,0.48,0.333,Medium,08/17/2010 00:00:00,"Our investment platform, a multi-wrapper, multi-currency transaction processing engine can be adopted by regulated investment firms to enable growth.",hubwise.co.uk,WS14 9ET,,,,0,,0
09926803,THREDD UK LIMITED,192,43317048,0.28200000000000003,0.202,0.362,Large,12/22/2015 00:00:00,We deliver industry-leading payment processing solutions designed for today's leading challenger brands.,globalprocessing.com,WC1V 7DA,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
06578522,ACCOUNTSIQ LIMITED,39,2810320,0.308,0.308,,Small,04/28/2008 00:00:00,"Improve productivity, automate data capture and processes and get real-time business insight with accountsiq's financial management software. find out more.",accountsiq.com,TN9 2LE,"FinTech, Software as a Service (SaaS)","FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,50.28,2024-06-01,0
07912813,UNDERWRITEME LIMITED,51,9522084,0.33299999999999996,0.302,0.364,Medium,01/17/2012 00:00:00,"Changing the life insurance application journey from a complicated, inefficient experience to one that makes buying easier and faster.",underwriteme.co.uk,E1W 1BA,FinTech,FinTech: Tech for Enterprise,,0,,0
07476127,IXL PREMFINA LIMITED,18,1750146,0.125,0.125,,Small,12/22/2010 00:00:00,"Empowering a world where insurance is accessible, affordable & flexible for everyone.",premfina.com,SE1 7TY,FinTech,FinTech: Tech for Enterprise,,0,,0
09845469,YOELLO LIMITED,44,3053195,0.566,0.566,,Small,10/28/2015 00:00:00,"Yoello makes mobile ordering easy. forget unreliable online ordering systems – discover order at table, click & collect, pay at table, delivery and much more with features designed to drive more revenue.",yoello.com,CF24 0EB,"FinTech, Food Tech","FinTech: Digital Payments, Food Tech: Kitchen Tech",,1.69,2021-09-01,0
07731252,HUBWISE SERVICES LIMITED,114,11303397,0.46099999999999997,0.314,0.608,Medium,08/05/2011 00:00:00,"Our investment platform, a multi-wrapper, multi-currency transaction processing engine can be adopted by regulated investment firms to enable growth.",hubwise.co.uk,WS14 9ET,,,,0,,0
10921940,MONUMENT BANK LIMITED,188,5320185,8.1625,1.274,15.051,Medium,08/18/2017 00:00:00,"From savings accounts to property loans. monument bank appreciates you’ve worked hard for your success. and like you, we know there’s always more to come.",monument.co,W1G 0PW,FinTech,"FinTech: Digital Lending, FinTech: Digital Savings, FinTech: Digital Banks",,69.26,2023-11-01,0
05941947,PAYMENT CARD SOLUTIONS (UK) LIMITED,95,27199623,0.4195,0.415,0.424,Medium,09/20/2006 00:00:00,Take control of company spending and save time with mastercard® and visa ® prepaid cards. what could your business accomplish with more time?,b4bpayments.com,SW1P 4QP,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,2021-11-01,0
09170324,UNDERWRITEME TECHNOLOGY SOLUTIONS LIMITED,184,24029517,0.3815,0.392,0.371,Medium,08/11/2014 00:00:00,"Changing the life insurance application journey from a complicated, inefficient experience to one that makes buying easier and faster.",underwriteme.co.uk,E1W 1BA,FinTech,FinTech: Tech for Enterprise,,0,,0
07973792,ETORO (UK) LIMITED,105,659693262,1.074,0.331,1.817,Large,03/02/2012 00:00:00,"Stay on top of trading and investing: all of the latest news, product updates, daily recaps, and market analysis from etoro’s top analysts.",1mr3lc1zt3xi1fzits1il485-wpengine.netdna-ssl.com,E14 5AB,FinTech,FinTech: Crypto Asset Exchange,,505.5,2023-07-01,0
07593870,PLENITUDE CONSULTING LIMITED,117,13563546,0.447,0.447,,Medium,04/06/2011 00:00:00,"Plenitude is a niche consultancy, specialising in financial crime risk and compliance. we address the regulations imperative for financial institutions",plenitudeconsulting.com,E14 5RE,FinTech,FinTech: Wealthtech,,0,2022-07-01,0
11006249,SALAD FINANCE LIMITED,55,16292300,0.706,0.706,,Medium,10/10/2017 00:00:00,"We provide small, affordable loans to meet people’s urgent needs now, and free financial education to help them make good decisions in the future. we are a for-profit social enterprise: the first truly responsible lender of our kind. we believe lending should be fair, for the nhs and public sector.",saladmoney.co.uk,W1D 4EG,FinTech,FinTech: Digital Lending,,40,2023-02-01,0
08458210,ELLIPTIC ENTERPRISES LIMITED,413,22711460,0.537,0.532,0.542,Large,03/22/2013 00:00:00,"Blockchain analytics for crypto businesses, financial institutions, and regulators to manage financial crime risk in crypto, achieve regulatory compliance, and grow with confidence.",elliptic.co,EC4M 7JN,"FinTech, Cryptocurrency Economy","FinTech: Regtech, FinTech: Crypto Asset Exchange, FinTech: Alternative Credit Analysis, FinTech: Digital Custody, Cryptocurrency Economy: Blockchain, Cryptocurrency Economy: Legal Services, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",5000,0,,0
11388845,LIBERIS FINANCE LIMITED,34,17249885,1.4025,0.496,2.309,Medium,05/30/2018 00:00:00,,liberis.com,W12 7RZ,FinTech,FinTech: Digital Lending,,0,,0
10308260,YU LIFE LTD,482,12316860,1.23,0.617,1.843,Large,08/02/2016 00:00:00,"Engage, reward and protect your employees with life insurance products that are inspiring and motivating. get a free quote now and see why we're different.",yulife.com,EC1Y 8RQ,FinTech,"FinTech: Digital Savings, FinTech: Insurtech",155880,163.42,2022-10-01,0
SC583644,ZUMO FINANCIAL SERVICES LIMITED,53,3782695,0.605,0.605,,Medium,12/12/2017 00:00:00,"Zumo is the uk's leading crypto wallet and payment platform, offering non-custodial cryptocurrency wallets. buy, sell, and store bitcoin & ether",zumo.money,EH4 2HS,"FinTech, Cryptocurrency Economy","FinTech: Digital Payments, FinTech: Wealthtech, FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Blockchain, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,21.67,2023-04-01,0
10757456,THIRDFORT LIMITED,270,5360538,1.511,1.511,,Large,05/08/2017 00:00:00,Automated identity verification and aml compliance for lawyers and property professionals.,thirdfort.com,SW1V 1JT,FinTech,"FinTech: Digital Identity, FinTech: Regtech",337131.5,18.8,2022-07-01,0
09307701,PEAK AI LIMITED,858,17489092,0.6025,0.685,0.52,Large,11/12/2014 00:00:00,"Technology and expertise to accelerate ai adoption to drive growth, profit, efficiency and optimization across your business.",peak.ai,M3 3BG,"Advanced Manufacturing, Artificial Intelligence","Advanced Manufacturing: Artificial Intelligence, Artificial Intelligence: Machine Learning, Artificial Intelligence: Enabling Platforms",0,84.58,2021-08-01,0
10461978,TAINA TECHNOLOGY LIMITED,49,3409986,0.326,0.326,,Small,11/03/2016 00:00:00,"Fully automated validation & compliance of fatca and crs tax forms in all formats including scanned hard copies, online and mobile",taina.tech,E14 9SH,FinTech,"FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Crypto Asset Exchange",,6.11,2022-12-01,1
02745421,VERISK SPECIALTY BUSINESS SOLUTIONS LIMITED,778,103566154,0.235,0.22,0.25,Large,09/07/1992 00:00:00,25 years' experience delivering technology and digital solutions to the insurance and reinsurance market,verisksequel.com,EC2N 4BQ,,,,0,2017-08-01,0
09559611,ORIGIN PRIMARY LIMITED,33,2732277,0.231,0.231,,Small,04/24/2015 00:00:00,"Origin is a fully front to back electronic issuance platform for the global debt capital markets, bringing together dealers, issuers, and market infrastructure institutions from around the world.",originmarkets.com,SE1 0LH,"Software Development, FinTech","Software Development: API Development and Integration, FinTech: Tech for Enterprise",,0,,0
10266710,CLEAR JUNCTION HOLDING LIMITED,100,77436027,1.645,1.099,2.191,Large,07/07/2016 00:00:00,"Clear junction is a global payments solutions provider. we power financial companies, enabling them to capture and connect to new opportunities.",clearjunction.com,WC2R 0LR,"FinTech, Software as a Service (SaaS)","FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Digital Custody, Software as a Service (SaaS): Finance and Accounting",,0,,0
07022588,EFFICIENT FRONTIERS INTERNATIONAL LIMITED,54,17334732,0.3335,0.469,0.198,Medium,09/17/2009 00:00:00,"Efi is your trusted partner in operational compliance. delivering expertise based services across know your customer (kyc) and customer due diligence (cdd), financial crime prevention and operational taxes.",efilimited.com,EC3V 3DG,FinTech,FinTech: Regtech,,0,,0
10266827,CLEAR JUNCTION LIMITED,100,76274882,1.872,1.37,2.374,Large,07/07/2016 00:00:00,"Clear junction is a global payments solutions provider. we power financial companies, enabling them to capture and connect to new opportunities.",clearjunction.com,WC2R 0LR,"FinTech, Software as a Service (SaaS)","FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Digital Custody, Software as a Service (SaaS): Finance and Accounting",,0,,0
10412388,VOLY LIMITED,93,4351548,0.467,0.467,,Medium,10/05/2016 00:00:00,"Yacht & multi-asset financial management solution. accounting software for crew, management and family offices – integrated prepaid cards and payment platform.",www.volygroup.com,WA14 2UQ,"FinTech, Data Infrastructure","FinTech: Digital Payments, Data Infrastructure: Data Infrastructure Services",,0,2022-11-01,0
09523903,CURVE UK LIMITED,712,112387500,0.74,0.597,0.883,Large,04/02/2015 00:00:00,"With curve you earn money as you spend. all your cards in one that gives you cashback, rewards, and more as you spend. the most rewarding way to pay.",curve.com,W2 1QY,FinTech,"FinTech: Digital Payments, FinTech: Digital Savings, FinTech: Wealthtech",,0,,0
09502389,AIRFINITY LIMITED,208,5419812,0.876,0.876,,Medium,03/20/2015 00:00:00,"Airfinity is the leading life science information and analytics company, providing real-time, actionable insights and predictions for the world's leading organisations.",airfinity.com,WC2H 9JQ,Biopharmaceutical,Biopharmaceutical: Vaccines,,0,,0
FC037866,MOLLIE B.V.,1808,226278917,0.634,0.813,0.455,Large,09/01/2020 00:00:00,Start growing your business with mollie payments: ✓ quick setup ✓ honest pricing ✓ all leading payment methods. get paid now »,mollie.com,,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,,0
08324832,SPORT:80 SERVICES LIMITED,22,2936417,0.21800000000000003,0.157,0.279,Small,12/10/2012 00:00:00,Revolutionary sports crm technology by sport:80. a complete sports business management system for ngbs and sports organisations.,sport80.com,S3 8BW,,,,0,,0
08641995,AMPLIFI CAPITAL (U.K.) LIMITED,182,21813724,1.119,1.119,,Medium,08/07/2013 00:00:00,Amplifi capital uk. we grow credit unions. we work with the boards and members of credit unions to deliver sustainable growth for their organisation and improve the financial well-being of their members.,amplificapital.com,E14 5RE,FinTech,FinTech: Alternative Credit Analysis,,172.5,2024-02-01,0
OC334771,KEPLER PARTNERS LLP,40,10644036,0.202,0.217,0.187,Medium,02/13/2008 00:00:00,The association of investment companies (aic) represents & provides investor data on closed-ended funds including investment trusts & venture capital trusts (vcts),theaic.co.uk,W1S 2GF,,,,0,,0
07180348,HOOYU LTD,173,14240087,0.18,0.207,0.153,Medium,03/05/2010 00:00:00,A new approach to identity verification that helps balance the need for kyc compliance with the success of customer onboarding processes. talk to the experts!,hooyu.com,SE1 1LB,FinTech,"FinTech: Digital Identity, FinTech: Regtech",,0,2022-03-01,0
07289573,FREEMARKETFX LIMITED,147,31647914,0.834,0.516,1.152,Medium,06/18/2010 00:00:00,"Here at freemarket, we enable our customers to optimise their businesses through a single point of access to global transactional banking.",wearefreemarket.com,SE1 0HS,,,,0,,0
07092099,OGIER SHARED SERVICES (UK) LIMITED,51,6194076,0.2665,0.276,0.257,Medium,12/01/2009 00:00:00,"Ogier provides legal advice on bvi, cayman, guernsey, jersey and luxembourg law. our network of locations also includes beijing, hong kong, london, shanghai, singapore and tokyo.",ogier.com,EC3A 6AB,"Cryptocurrency Economy, Legal Services","Cryptocurrency Economy: Legal Services, Legal Services: Wills, trusts, probate and estate administration",,0,,0
07568597,THE CURRENCY CLOUD SERVICES LIMITED,525,48081740,0.39549999999999996,0.286,0.505,Large,03/17/2011 00:00:00,"Moving money around the world shouldn't be hard. let us do all the hard work for you, giving you time to focus on delivering an amazing customer experience.",currencycloud.com,W2 6TT,"FinTech, Software as a Service (SaaS)","FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Wealthtech, Software as a Service (SaaS): Finance and Accounting",,0,,0
12254647,CONEXIOM EUROPE LTD,72,3441525,1.035,1.035,,Medium,10/10/2019 00:00:00,Instantly turn unstructured trade documents into structured data with the conexiom platform.,conexiom.com,WC2A 2JR,,,,0,,0
11567451,OPENPAYD SERVICES LIMITED,80,19278202,0.5905,0.755,0.426,Medium,09/13/2018 00:00:00,"Embedded finance for the digital economy. accounts, fx, domestic and international payments, acquiring, open banking and more - all delivered through a single, developer-first api.",openpayd.com,EC1V 9NR,"Software Development, FinTech, Software as a Service (SaaS)","Software Development: API Development and Integration, FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,,0
11641312,TREASURYSPRING ADVISORS LIMITED,58,4326012,0.943,0.943,,Medium,10/24/2018 00:00:00,We search out the best cash investments on the planet and deliver them through a simple digital portal. all you need to do is click some buttons.,treasuryspring.com,SW1V 1PX,FinTech,"FinTech: Digital Capital Raising, FinTech: Wealthtech",,0,,0
10506220,CAPITAL COM (UK) LIMITED,208,72764970,2.77,0.716,4.824,Large,12/01/2016 00:00:00,"Enjoy online trading like never before. with capital.com’s app, you can discover investment opportunities on leading financial markets. access the latest trading insights at the touch of a button, as well as in-depth educational features, comprehensive financial analysis and the day’s top financial stories. thanks to our easy-to-use platform, everything you need to be a top trader is at your fingertips.",capital.com,SW1H 0BF,Cryptocurrency Economy,Cryptocurrency Economy: Wallet,,0,,0
08798940,SPORT:80 LIMITED,22,3009273,0.21750000000000003,0.157,0.278,Small,12/02/2013 00:00:00,Revolutionary sports crm technology by sport:80. a complete sports business management system for ngbs and sports organisations.,sport80.com,S3 8BW,,,,0,2017-09-01,0
11319858,THREDD GROUP LIMITED,367,64811918,0.371,0.301,0.441,Large,04/19/2018 00:00:00,"Trusted by industry leaders to process billions of transactions a year, thredd is the payments partner you can believe in. learn more here",thredd.com,WC1V 7DA,"Software Development, FinTech","Software Development: API Development and Integration, FinTech: Digital Payments",,329.51,2022-07-01,0
04595169,ACCESS PAYSUITE LTD,75,10611088,0.321,0.321,,Medium,11/20/2002 00:00:00,"Eazipay is now part of access paysuite. whether you want to login to eazipay or are looking for a new payment software solution, we're here to make your payments a breeze.",accesspaysuite.com,LE11 3QF,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
11207381,TRANSMIT SECURITY UK LTD,28,1340913,0.284,0.284,,Small,02/15/2018 00:00:00,"Provide uncompromising security, fraud prevention and customer experience with modular, orchestrated identity services.",transmitsecurity.com,SW1H 0DB,"FinTech, Cyber","FinTech: Digital Identity, Cyber: Cryptographic Authentication, Cyber: Endpoint Security, Cyber: Identity Management",,0,,0
06647360,APPEN (UK) LIMITED,117,8113777,0.36,0.36,,Medium,07/15/2008 00:00:00,"When your goal is to launch world-class ai, our reliable training data gives you the confidence to deploy. you choose the level of service and security you want for data collection and annotation, from white-glove managed service to flexible self-service",appen.com,SL1 1PG,"Data Infrastructure, Data Intermediaries, Artificial Intelligence","Data Infrastructure: Data Infrastructure Services, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Data Intermediaries: PDS/PIMS, Artificial Intelligence: Machine Learning, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Data Analysis",,0,,0
06786276,ICON SOLUTIONS (UK) LTD.,217,53886406,0.2125,0.216,0.209,Large,01/08/2009 00:00:00,"Accelerating payments transformation by laying foundations to innovate, enabling clients to find opportunities amongst the challenges.",iconsolutions.com,SW19 4EU,FinTech,"FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,2024-03-01,0
11872778,VYNE TECHNOLOGIES LIMITED,90,6266820,1.139,1.139,,Medium,03/11/2019 00:00:00,,payvyne.com,WC2H 9JQ,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,14.35,2021-09-01,0
10878796,AMPLIFI HOLDING LTD,182,21813724,0.774,0.774,,Medium,07/21/2017 00:00:00,Amplifi capital uk. we grow credit unions. we work with the boards and members of credit unions to deliver sustainable growth for their organisation and improve the financial well-being of their members.,amplificapital.com,E14 5RE,FinTech,FinTech: Alternative Credit Analysis,,0,,0
08668507,LANDBAY PARTNERS LIMITED,185,56678949,0.377,0.25,0.504,Large,08/29/2013 00:00:00,,landbay.co.uk,SW1W 0SR,FinTech,FinTech: Digital Lending,,1153.83,2022-03-01,0
10854345,ANORAK TECHNOLOGIES LIMITED,56,44428,0.34,0.34,,Medium,07/06/2017 00:00:00,"Anorak technologies is a world-first protection sales software platform. we enable any distributor to sell life insurance, income protection, and critical illness cover – at scale.",anorak-technologies.com,BS32 4SR,FinTech,FinTech: Tech for Enterprise,,14,2023-01-01,0
06324658,THE CURRENCY CLOUD GROUP LIMITED,706,155087500,0.356,0.271,0.441,Large,07/26/2007 00:00:00,"Moving money around the world shouldn't be hard. let us do all the hard work for you, giving you time to focus on delivering an amazing customer experience.",currencycloud.com,W2 6TT,"FinTech, Software as a Service (SaaS)","FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,,0
07227141,STUBBEN EDGE GROUP LIMITED,143,7470077,1.2075,0.509,1.906,Medium,04/19/2010 00:00:00,,stubbenedge.com,EC3V 3QQ,,,,15.6,2022-09-01,0
06672728,EMERGING PAYMENTS VENTURES LIMITED,45,1656430,0.252,0.252,,Small,08/14/2008 00:00:00,"The payments association the most influential community in payments, where the connections, collaboration and learning shape an industry that works for all.if you are an established bank,emerging fintech or sit anywhere in between, we can help you to navigate a complex regulatory environment and ...",thepaymentsassociation.org,EC4N 7AE,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
08504907,TIFOSY LIMITED,19,8608597,0.473,0.126,0.82,Small,04/25/2013 00:00:00,A fully integrated global sports advisory and capital solutions firm.,tifosy.com,SW1Y 4JH,FinTech,"FinTech: Digital Lending, FinTech: Digital Capital Raising",,4.57,2019-06-01,0
11284335,INSURWAVE LIMITED,105,2372500,0.7284999999999999,0.732,0.725,Medium,03/29/2018 00:00:00,"Insurwave is a software platform that helps transacting specialty insurance, the specialty insurance platform connects insurance buyers, brokers and re/insurers and supports the placement, administration and servicing of specialty insurance contracts.",insurwave.justsimplecreations.com,W1S 2LG,,,,5,2021-11-01,0
11786413,FLEXPORT INTERNATIONAL LIMITED,84,12455005,0.9835,0.873,1.094,Medium,01/24/2019 00:00:00,"Flexport moves freight globally by air, ocean, rail, and truck for the world's leading brands. only flexport delivers deep visibility and control, low and predictable supply chain costs, and faster and more reliable transit times.",flexport.com,EC1N 8BR,"Software Development, Supply Chain Logistics","Software Development: API Development and Integration, Supply Chain Logistics: Management Platforms",,0,,0
09897957,MODULR FINANCE LIMITED,398,66900990,0.605,0.517,0.693,Large,12/02/2015 00:00:00,"Modulr offers payments-as-a-service which automates payment flows, embeds payments in other platforms and enables customers to launch entirely new services.",modulrfinance.com,W12 7RZ,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,145.4,2022-05-01,0
06053995,STERLING (EMEA) LTD,123,53499543,0.20550000000000002,0.072,0.339,Large,01/16/2007 00:00:00,Sterling's pre-employment checks in the uk provide a fast and fully compliant way of reviewing the background of your candidate or employee. ✓ learn more!,sterlingcheck.co.uk,SA7 0AJ,FinTech,FinTech: Digital Identity,,0,,0
09197033,SUADE LABS LTD,82,3845583,0.41,0.41,,Medium,08/31/2014 00:00:00,Technology to prevent the next financial crisis,suade.org,SK10 1JE,FinTech,FinTech: Regtech,,15.72,2023-08-01,1
09281949,RUNA NETWORK LIMITED,217,70155349,0.48550000000000004,0.536,0.435,Large,10/27/2014 00:00:00,"Acquire and engage customers at scale using egift cards from amazon, target, and 800+ global brands. boost roi on your marketing campaigns with wegift’s all-in-one incentive marketing platform.",wegift.io,TN13 1YL,FinTech,FinTech: Digital Payments,,46.15,2022-11-01,0
09895588,MODULR HOLDINGS LIMITED,7,77367050,0.2395,-0.228,0.707,Large,12/01/2015 00:00:00,"Modulr offers payments-as-a-service which automates payment flows, embeds payments in other platforms and enables customers to launch entirely new services.",modulrfinance.com,W12 7RZ,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,,0
09670444,PAYMENTOLOGY LIMITED,51,21997500,0.9119999999999999,0.493,1.331,Medium,07/03/2015 00:00:00,"Paymentology's card issuing & processing platform helps banks & fintechs to launch innovative, secure, and flexible card payment products in weeks.",paymentology.com,EC4M 7AN,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,2021-03-01,0
05405100,PAYPROP LIMITED,48,21159126,0.27449999999999997,0.066,0.483,Medium,03/29/2005 00:00:00,Payprop is a leading payment and reconciliation platform for the residential rental industry that automates the rental payment admin holding you back.,uk.payprop.com,EC1N 8QX,Software Development,Software Development: API Development and Integration,,0,,0
11904803,GREENGAGE GLOBAL HOLDING LTD,70,3291646,0.614,0.614,,Medium,03/26/2019 00:00:00,Building the future of finance: reinventing the merchant bank for the digital age.,greengage.co,EC4V 2AD,FinTech,FinTech: Digital Lending,,2.5,2022-09-01,0
10366510,TIDE HOLDINGS LIMITED,2468,147940972,1.097,0.77,1.424,Large,09/08/2016 00:00:00,Our award-winning business account gives time back to people who work for themselves. join our community of entrepreneurs just like you!,tide.co,EC1Y 2AL,"FinTech, Legal Services","FinTech: Digital Payments, FinTech: Digital Banks, Legal Services: Business Structure and Regulation Advice",,0,,0
08004359,FIDELITY PAYMENT PROCESSING LIMITED,98,7346816,0.245,0.245,,Medium,03/23/2012 00:00:00,,fidelitypayment.co.uk,N1 9LG,,,,0,,0
09897906,MODULR TECHNOLOGY LIMITED,279,1171300,0.404,0.488,0.32,Large,12/02/2015 00:00:00,"Modulr offers payments-as-a-service which automates payment flows, embeds payments in other platforms and enables customers to launch entirely new services.",modulrfinance.com,W12 7RZ,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,,0
11121433,OWNCOMPANY UK LIMITED,358,28798913,1.99,1.99,,Large,12/21/2017 00:00:00,"Ownbackup proactively prevents you from losing mission-critical data and metadata with automated backups and rapid, stress-free recovery.",ownbackup.com,SW1H 0DB,"Data Infrastructure, AgriTech","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, AgriTech: Management Platforms",,372.71,2021-08-01,0
02334687,CROWN AGENTS BANK LIMITED,360,234241583,0.29000000000000004,0.188,0.392,Large,01/12/1989 00:00:00,Transforming the way payments and fx move through emerging and frontier markets.,crownagentsbank.com,SE1 9SG,FinTech,FinTech: Digital Payments,,0,,0
09354862,PENSIONBEE LIMITED,287,41703567,0.586,0.421,0.751,Large,12/15/2014 00:00:00,Pensionbee combines all your old pensions into one new online plan. it takes 5 minutes to start.,pensionbee.com,SE1 8NL,FinTech,FinTech: Wealthtech,,56,2021-04-01,1
05857982,IFM INVESTORS (UK) LTD,157,215168454,0.21100000000000002,0.19,0.232,Large,06/26/2006 00:00:00,"Ifm investors is a leading global provider of investment services across infrastructure, debt investments, listed equities and private equity.",ifminvestors.com,EC2Y 5AU,FinTech,FinTech: Digital Capital Raising,,0,,0
09827091,AT GLOBAL MARKETS (UK) LIMITED,18,9171388,0.2685,0.054,0.483,Small,10/16/2015 00:00:00,How to find the best online broker? ✔ reviews and test for traders ✔ trusted broker reviews ✔ get the best trading conditions ➜ read more,trusted-broker-reviews.com,EC3V 3SG,Cryptocurrency Economy,"Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,2.02,2019-04-01,0
11200977,CIRCA5000 LTD,25,6733599,0.392,0.392,,Small,02/12/2018 00:00:00,"Built for a new generation of investors, we’re an award-winning investment platform that can help you make money while having a positive environmental and social impact.",circa5000.com,EC2A 4NE,,,,7.86,2021-11-01,0
09595646,TIDE PLATFORM LTD,1455,143672405,0.9685,0.619,1.318,Large,05/18/2015 00:00:00,Our award-winning business account gives time back to people who work for themselves. join our community of entrepreneurs just like you!,tide.co,EC1Y 2AL,"FinTech, Legal Services","FinTech: Digital Lending, FinTech: Digital Payments, FinTech: Digital Banks, Legal Services: Business Structure and Regulation Advice",,219.72,2023-01-01,0
10657177,MINORO LTD.,80,3761881,0.957,0.957,,Medium,03/07/2017 00:00:00,,kleene.ai,EC1V 3QN,"Cloud Computing, Data Infrastructure, AdTech","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Cloud Computing: SaaS (Software as a Service), Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, AdTech: Data Management and Analysis",,12,2021-11-01,0
09495650,SOLDO FINANCIAL SERVICES LTD,41,12688426,0.274,0.17,0.378,Medium,03/18/2015 00:00:00,"Soldo is the prepaid mastercard® company card that does your business expenses for you. control, track and report spending all in one place.",soldo.com,NW1 5PU,FinTech,FinTech: Digital Payments,,0,,0
10103420,AIRWALLEX (UK) LIMITED,178,24847427,10.6465,1.295,19.998,Medium,04/05/2016 00:00:00,"Give your business the power to make fast, transparent and cost-effective international payments in multiple currencies. sign up for a free account today.",airwallex.com,WC1A 2TH,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,695.51,2022-10-01,0
10161043,ASSURED DATA PROTECTION LIMITED,68,4730138,0.457,0.457,,Medium,05/04/2016 00:00:00,Assured goes beyond traditional backup and recovery to provide continuous data protection and ensure business continuity.,assured-dp.com,LS17 9LF,Data Infrastructure,"Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage",,0,2023-10-01,0
08907985,CUVVA LIMITED,128,24590659,0.28200000000000003,0.243,0.321,Medium,02/24/2014 00:00:00,"650,000 people are chooosing radically better car insurance. join them. get a quote now. insurance made easy.",cuvva.com,EC1R 0NA,FinTech,FinTech: Insurtech,0,17.07,2019-11-01,0
09281410,UPHOLD EUROPE LIMITED,132,22799932,0.8495,1.034,0.665,Medium,10/27/2014 00:00:00,"Buy & sell crypto, stocks & precious metals on the world's leading digital assets trading platform. sign up today and trade anything to anything at uphld.com",uphold.com,W1W 8DH,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,0,,0
05539698,EQUALS MONEY PLC,262,92044551,0.2465,0.146,0.347,Large,08/18/2005 00:00:00,"Get your travel cash at great rates and have it delivered to your door the very next day, or collect it 15mins after it's been approved from our store.",fairfx.com,EC4V 3BJ,FinTech,FinTech: Digital Payments,,0,,0
09233754,SOLDO SOFTWARE LTD,149,10453379,0.3995,0.253,0.546,Medium,09/24/2014 00:00:00,"Soldo is the prepaid mastercard® company card that does your business expenses for you. control, track and report spending all in one place.",soldo.com,NW1 5PU,FinTech,FinTech: Digital Payments,,125.88,2021-07-01,0
11894259,LETS DEEL LTD,4340,951386,2.6115,5.143,0.08,Large,03/20/2019 00:00:00,"With deel, your business can easily hire anywhere. no more worrying about local laws, complex tax systems, or managing international payroll. deel takes care of everything in 150+ countries.",deel.com,W1W 5PF,"FinTech, Software as a Service (SaaS)","FinTech: Digital Payments, Software as a Service (SaaS): Human Resources",,503.19,2024-03-01,0
