Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
10707546,DELFI SERVICES LTD,67,17841434,0.266,0.266,,Medium,04/04/2017 00:00:00,,delfisecurity.co.uk,WS11 0EL,Business Support Services,Business Support Services: Security Services,,0,,0
07317266,AMULET (CHURCHILL SECURITY SOLUTIONS) LIMITED,1729,81936098,0.259,0.244,0.274,Large,07/16/2010 00:00:00,"Amulet is an intelligence-led business that delivers multi-faceted security solutions to the construction, healthcare and other sectors throughout the uk.",amulet.co.uk,LU1 3LU,Business Support Services,Business Support Services: Security Services,,0,,0
04395264,WESTGATE CLEANING SERVICES LTD,286,4428857,0.146,0.146,,Large,03/14/2002 00:00:00,Wide range of cleaning services and experienced cleaners who genuinely ... we typically provide cleaning services within the greater london and m25 area.,westgatecleaning.com,BR1 4DZ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
09765797,CIPHER MEDICAL CONSULTANCY LIMITED,496,15502648,0.617,0.617,,Large,09/07/2015 00:00:00,"Our professional team of medical experts can provide the top-quality training, medical event support, and clinical services that you need.",ciphermedical.com,TS18 2LS,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting,,0,,1
07111275,MAY HARRIS MULTI SERVICES LTD,1161,17942620,0.263,0.263,,Large,12/22/2009 00:00:00,A kent contract cleaning and maintenance company. commercial services include school and office cleaning. call ☎ 0800 587 0811 today for a quote.,mayharriscleaning.co.uk,TN15 6NL,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
07981593,SONIC DRILLING & PILING PLANTHIRE LIMITED,36,541009,0.41,0.41,,Small,03/08/2012 00:00:00,Just another wordpress site,sonicplanthire.com,WA6 0AR,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
04192399,WIRELESS CCTV LIMITED,260,40557795,0.279,0.285,0.273,Large,04/02/2001 00:00:00,"Wireless cctv (wcctv) is the market-leading supplier of redeployable cctv, site security solutions, body worn video cameras and time lapse video.",wcctv.co.uk,OL16 4NW,Business Support Services,Business Support Services: Security Services,,0,,0
11519136,ENIGMA FACILITIES MANAGEMENT LTD,88,2533498,4.916,4.916,,Medium,08/15/2018 00:00:00,,enigma-ltd.com,ME14 1PS,Business Support Services,Business Support Services: Security Services,,0,,0
06256238,CAR CALL (U.K.) LTD,45,1759222,0.218,0.218,,Small,05/23/2007 00:00:00,Car call provide accident assistance for drivers involved in non-fault road accidents as an alternative to a claim on a vehicle insurance policy.,carcalluk.com,PO7 7SE,Legal Services,Legal Services: Injury,,0,,0
10649496,MKS GROUNDCARE LTD,24,845152,0.274,0.274,,Small,03/02/2017 00:00:00,Mks groundcare ltd offers a range of grounds maintenance services to customers across the east midlands & surrounding areas - find out more,mksgroundcare.com,DN21 5TJ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
12043598,TALENTSHED GROUP LTD,29,1049880,0.372,0.372,,Small,06/11/2019 00:00:00,"Talentshed, recruitment done differently.",talentshed.co.uk,TR4 9LF,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08387618,ADVANCED DEEP CLEAN LIMITED,33,1322396,0.446,0.446,,Small,02/04/2013 00:00:00,"Our expert bolton cleaners provide services to homes, schools, offices, kitchens and many more domestic and commercial properties. we have over 13 years experience of cleaning bolton and surrounding areas.",advanceddeepclean.co.uk,BL2 2JZ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11716362,ASTON COMMERCIAL CLEANING LTD,106,1693996,0.537,0.537,,Medium,12/07/2018 00:00:00,Aston commercial cleaning ltd - a fresh approach to cleaning. professional contract cleaning,astonclean.co.uk,HP22 5JY,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
11426885,CURTIS LAW SOLICITORS LIMITED,93,5387547,0.749,0.749,,Medium,06/21/2018 00:00:00,"We are one of the uk's most accomplished and rapidly expanding law firms. we specialise in domestic & commercial cases, in manchester, blackburn & lancashire.",curtislaw.co.uk,BB1 2QE,Legal Services,"Legal Services: Injury, Legal Services: General, Legal Services: Consumer or Trading issues",,0,,1
03916451,RADIANT FINANCIAL PLANNING LIMITED,235,4593525,0.359,0.359,,Medium,01/31/2000 00:00:00,"Radiant financial planning is an independently owned, award winning group of companies, our financial planners specialise in financial planning for life.",radiantfinancial.co.uk,LE16 7QU,Legal Services,Legal Services: Tax & Finance,,0,2020-11-01,0
08610400,ALSTERS KELLEY SOLICITORS LIMITED,80,4650295,-0.036,-0.036,,Medium,07/15/2013 00:00:00,"At alsters kelley solicitors, we provide quality legal advice in a straightforward and practical manner to people in coventry, leamington spa, nuneaton, southam and stratford-upon-avon.",alsterskelley.com,CV32 4LY,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Family",,0,,1
11961009,LCWM LIMITED,105,62691,2.24,2.24,,Medium,04/24/2019 00:00:00,"Car hire hebrides specialise in providing brand new, high-quality car and van rental throughout the outer hebrides. we have branches conveniently located at stornoway airport, stornoway ferry terminal, tarbert, and benbecula airport. book online today!",carhire-hebrides.co.uk,NW2 6QT,Business Support Services,Business Support Services: Vehicle Rental Services,,0,,0
10632568,MARINE PEOPLE LIMITED,27,756508,0.297,0.297,,Small,02/22/2017 00:00:00,International shipbuilding recruitment specialists connecting highly skilled maritime talent with specialist shipbuilders learn more search for your new maritime career today search by title or keywords: international shipbuilding recruitment specialists connecting highly skilled maritime talent with specialist shipbuilders search jobs we are marine people for over 20 years we have been successfully connecting highly skilled […],marinepeople.com,PO15 5TH,"Marine and Maritime, Business Support Services","Marine and Maritime: Professional services, Business Support Services: Employment and Recruitment Services",,0,,1
03901757,1-1 RECRUITMENT LIMITED,482,0,3.01,3.01,,Large,01/04/2000 00:00:00,"Hiring in pharmaceutical, healthcare, animal health and nursing & clinical.",1-1recruitment.co.uk,SO53 3TY,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10810157,HENNAH HAYWOOD LAW LTD,153,3016211,0.545,0.545,,Medium,06/08/2017 00:00:00,,hh-law.uk,NP20 4PB,Legal Services,"Legal Services: General, Legal Services: Family, Legal Services: Divorce",,0,,0
05731764,MOBIUS INDUSTRIES LIMITED,62,2916233,0.256,0.256,,Medium,03/06/2006 00:00:00,"Mobius is a pr, marketing, distribution and printing agency for the performing arts and entertainment, with a specialism in theatre, comedy, film and dance, working in london off west end, touring and the edinburgh fringe. mobius has a wide range of marketing and pr consultancy clients including lift festival, shubbak, sherman theatre, fever pitch, fuel theatre, china plate, 1927, john agard, rashdash, protein, how to win against history, camden people’s theatre, theatre ad infinitum, leicester square theatre, bloomsbury theatre, shit faced shakespeare, rose bruford college, mark thomas, complicite, lift and more.",mobiusindustries.com,WC1A 2HR,"Business Support Services, Digital Creative Industries, Agency Market","Business Support Services: Office Support Services, Digital Creative Industries: Visual and Performing arts, Agency Market: Public Relations",,0,,0
12132545,TOWER STREET FINANCE LIMITED,38,1445017,0.453,0.453,,Small,07/31/2019 00:00:00,"Access inheritance sooner with our unique no-risk products for beneficiaries & executors, to help them while waiting for the probate process.",towerstreetfinance.co.uk,HG1 1HS,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,50,2024-05-01,0
10905289,QUICK FORCE LIMITED,52,12188,0.719,0.719,,Medium,08/08/2017 00:00:00,,quickforcelimited.com,SM4 5BT,Business Support Services,Business Support Services: Security Services,,0,,0
06476067,LABORATORY SOLUTIONS RECRUITMENT LTD,192,15563745,0.867,0.867,,Medium,01/17/2008 00:00:00,We are specialists in scientific and engineering recruitment with client companies uk wide,lab-sol.co.uk,HP4 1EF,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
09960870,LAURUS LAW LIMITED,113,6589637,0.331,0.331,,Medium,01/20/2016 00:00:00,"Make your next property move, look after your family and protect your assets for the future – all in one place. we are here to de-stress your legal life by placing our expertise at your fingertips, exactly when you need it.",lauruslaw.co.uk,EC3A 7LP,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Family",,0,,0
10267076,TRINITY HARPER CLEANING LTD,206,3277128,0.558,0.558,,Medium,07/07/2016 00:00:00,"Providing high standard commercial and domestic cleaning services in cambridge. offering a range of services for home, office and other industries",trinityharpercleaning.co.uk,CB4 1TG,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
09189773,CONSUMER DISPUTE RESOLUTION LIMITED,60,611285,0.458,0.458,,Medium,08/28/2014 00:00:00,Retailadr specialises in resolving consumer and retail complaints. retailadr can help with retail or shop disputes online or in-store. retailadr can also help with furniture complaints. contact us today for more information about retail complaints and disputes.,retailadr.org.uk,MK12 5TW,Legal Services,Legal Services: Consumer or Trading issues,,0,,0
11852618,CJ CLEANING SERVICES (OXFORD) LTD,30,482946,0.231,0.231,,Small,02/28/2019 00:00:00,Cj cleaning provides professional end of tenancy and commercial cleaning services in oxford and the surrounding area.,cjcleaninglimited.co.uk,OX28 4BE,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
10230715,SUZIE'S DEEDS CLEANERS LIMITED,68,1092639,0.435,0.435,,Medium,06/14/2016 00:00:00,"Commercial cleaners sheffield reliable professional highly trained staff, police-checked staff reasonable prices office cleans house cleaning communal buildings",suziesdeedscleaners.com,S26 4QA,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
06279690,NORTON JONES GROUP LIMITED,612,0,0.319,0.319,,Large,06/14/2007 00:00:00,"Norton jones group - commercial cleaning companies, flood repair water ingress solutions, commercial cleaning services",nortonjones.com,MK11 3JB,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
10365255,THE OPPORTUNITY GROUP LTD,82,3006218,1.319,1.319,,Medium,09/08/2016 00:00:00,"Emerald publishing is one of the world's leading digital-first publishers, commissioning, curating and showcasing research that can make a real difference.",emeraldgrouppublishing.com,NN1 5JF,"Media and Publishing, Research and Consulting - Physical Sciences and Engineering","Media and Publishing: Publishing Services, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
07136902,THE WILL ASSOCIATES ASSET MANAGEMENT LTD,33,554512,0.252,0.252,,Small,01/26/2010 00:00:00,"Find out why you need to get a will, a trust and an lpa now. pete m - i recently had a living trust made and i'm glad i did. two weeks later my wife...",willassociates.co.uk,TF9 1PH,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
SC595386,THOMAS BRADLEY & CO (SCOTLAND) LTD,43,5771313,0.342,0.342,,Small,04/25/2018 00:00:00,"We’ll help you sort your will, power of attorney, trusts, funeral plan and everything in-between - so you can focus on enjoying your life.",thomasbradleylegal.co.uk,G74 4LY,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
07654907,THOMAS PLANT HIRE LIMITED,430,67845109,3.0095,5.767,0.252,Large,06/01/2011 00:00:00,"Established in 2000, thomas plant hire provide outstanding customer service built on years of industry experience and product knowledge. our specialist delivery and support teams operate 24 hours a day, 7 days a week nationwide.",thomasplanthire.co.uk,CH7 5BL,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
07792598,DISTRICT WINDOWS & OFFICE CLEANING SERVICES LIMITED,21,1018445,0.29500000000000004,0.186,0.404,Small,09/30/2011 00:00:00,,districtcleaning.co.uk,AL5 2JD,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
08303712,INDEX L.P LIMITED,42,3142491,0.547,0.547,,Small,11/22/2012 00:00:00,,ion-search.com,L3 9LQ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
06000601,VENTURE SECURITY MANAGEMENT LIMITED,103,2970563,0.207,0.207,,Medium,11/16/2006 00:00:00,"Corporate, residential and event security services company, providing security solutions across hampshire, wiltshire, berkshire, surrey and dorset.",venturesec.co.uk,SP10 5NY,Business Support Services,Business Support Services: Security Services,,0,,0
01880826,CHAMPION EMPLOYMENT LIMITED,1850,11101350,1.2575,2.615,-0.1,Large,01/28/1985 00:00:00,"The champion group. expertise to deliver a recruitment service for clients and candidates alike which is professional, flexible and tailor made to suitable individual needs",www.champion.co.uk,PR9 0JP,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10806895,CHIC CLEANING SERVICES LIMITED,43,679405,0.254,0.254,,Small,06/07/2017 00:00:00,,chic-cleaning.co.uk,S43 4TD,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
11814003,AMPLA FINANCE HOLDINGS LIMITED,20,4212500,1.7349999999999999,0.256,3.214,Small,02/07/2019 00:00:00,"Ampla finance covers legal costs for a range of legal proceedings, including divorce, contentious probate and other civil litigation.",ampla.finance,WC1V 7PB,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Family, Legal Services: Divorce",,0,,0
09634781,AQUEOUS MANAGEMENT LIMITED,26,6654054,0.20850000000000002,0.165,0.252,Small,06/11/2015 00:00:00,,aqueousuw.com,E14 5HU,Legal Services,Legal Services: Consumer or Trading issues,,0,,0
09182402,FUTURE RECRUITS (MIDLANDS) LIMITED,23,645280,0.205,0.205,,Small,08/19/2014 00:00:00,,futurerecruits.co.uk,B11 2AA,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
04441318,NIGEL THOMAS PLANT HIRE LIMITED,33,2924539,0.23,0.23,,Small,05/17/2002 00:00:00,"Established in 2000, thomas plant hire provide outstanding customer service built on years of industry experience and product knowledge. our specialist delivery and support teams operate 24 hours a day, 7 days a week nationwide.",thomasplanthire.co.uk,SA6 6NX,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
10319630,JOB SOLUTIONS LTD,311,12296370,0.414,0.414,,Large,08/09/2016 00:00:00,,job-solutions.co.uk,TA6 3BW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08856339,BRILLIANT COMMERCIAL & INDUSTRIAL CLEANING GROUP LTD,77,0,0.202,0.202,,Medium,01/22/2014 00:00:00,"Brilliant hygiene services ltd provide commercial and industrial cleaning services spanning accross the midlands. our award wininng services include office cleaning, carpet cleaning, industrial deep cleans and grounds maintenance services. click on brilliantnow.co.uk to see how we can help your business.",brilliantnow.co.uk,DE65 5UA,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11464329,JAY SECURITY & EVENTS LTD,80,2316341,1.297,1.297,,Medium,07/13/2018 00:00:00,"Security services for businesses & events “the primary objective of jay security & events limited is the protection of life, the protection of property & premises, the prevention of loss and waste and the prevention and deterring of crime. we will endeavour to implement our quality objectives in our goal to offer the best service […]",jaysecurityandevents.co.uk,CV11 6RX,Business Support Services,Business Support Services: Security Services,,0,,0
03922690,LEXUS SECURITY MANAGEMENT LIMITED,24,680515,0.212,0.212,,Small,02/09/2000 00:00:00,Lexus security provide security services & equipment's in london and throughout the uk. our security staff are sia trained & offer a service second to none,lexussecurity.com,EC2A 4NE,Business Support Services,Business Support Services: Security Services,,0,,0
10289430,PRIME RECRUITMENT LIMITED,52,4227460,0.473,0.473,,Medium,07/21/2016 00:00:00,Recruitment agency for temporary staffing. variety of jobs from healthcare to cleaning.,prime-recruitmentltd.com,BN21 4RU,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05538981,EXECUTIVE SECURITY SOLUTIONS LIMITED,41,1175254,0.353,0.353,,Small,08/17/2005 00:00:00,We provide bespoke risk and cost mitigation security services to private & commercial clients. choose a security partner with a proven track record!,executivesecuritysolutions.co.uk,NN11 0QB,Business Support Services,Business Support Services: Security Services,,0,,0
11464594,FARNWORTH LIMITED,34,1333064,0.206,0.206,,Small,07/16/2018 00:00:00,Fixed fees available for most areas of law. call 01282 695400 or email info@farnworthrose.co.uk.,farnworthrose.co.uk,BB9 6BH,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: General, Legal Services: Employment",,0,,0
07658001,THOMAS HOLDINGS (NORTH WEST) LIMITED,536,165617247,0.3745,0.425,0.324,Large,06/03/2011 00:00:00,"Established in 2000, thomas plant hire provide outstanding customer service built on years of industry experience and product knowledge. our specialist delivery and support teams operate 24 hours a day, 7 days a week nationwide.",thomasplanthire.co.uk,CH7 5BL,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
07313066,TITANS SECURITY LIMITED,36,1876628,0.35,0.35,,Small,07/13/2010 00:00:00,"Titans security, ipswich, suffolk, provide security including, event security, door supervisor, key holding and alarm response.",titans.org.uk,IP1 5LT,Business Support Services,Business Support Services: Security Services,,0,,0
08855086,TMS PROTECTION LTD,278,8034809,0.728,0.728,,Large,01/21/2014 00:00:00,"Security in kent & london by tms protection ltd, sia approved professional security company. offices in maidstone, kent & bow, london.",tmsprotect.co.uk,TN23 6FL,Business Support Services,Business Support Services: Security Services,,0,,0
08464300,EAGLES RECRUITMENT AND HEALTHCARE LIMITED,36,1490015,0.19,0.19,,Small,03/27/2013 00:00:00,,eaglesrh.co.uk,NR3 1YE,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08376369,MEYER-SCOTT RECRUITMENT LIMITED,77,2138953,0.51,0.51,,Medium,01/25/2013 00:00:00,We are a privately owned recruitment agency based in st. ives & peterborough's city centre.,meyer-scott.co.uk,PE27 5BH,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
07185077,P.J.BROWN (CIVIL ENGINEERING) LIMITED,71,55056868,0.302,0.302,,Large,03/10/2010 00:00:00,Pj brown grab & tipper hire. the muck away specialists - contractor of choice for projects of all sizes and scales in the south of england.,pjbrown.co.uk,RH11 0JZ,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
11645768,BUILT FITOUT AND REFURBISHMENT LIMITED,55,35585413,0.544,0.544,,Medium,10/26/2018 00:00:00,Built group is an established business providing services to the design & build fit-out & refurbishment sectors for the construction industry.,builtgroup.co.uk,EC1V 0AA,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
OC366452,FS LEGAL SOLICITORS LLP,18,16958040,0.3025,-0.052,0.657,Medium,07/13/2011 00:00:00,Fs legal solicitors llp (fs legal) is a specialist firm of lawyers focused on advising clients in commercial business and private investment. we were ranked as ‘top tier’ leading firm with our lawyers being ranked as leaders in their field by both independent directories legal 500 and chambers & partners. as a successful award-winning firm our …,fsl.legal,DY5 1XE,Legal Services,Legal Services: Tax & Finance,,0,,0
08229348,ROCKET SECURITY LIMITED,175,5079736,0.462,0.462,,Medium,09/26/2012 00:00:00,,rocketsecurity.co.uk,CF11 9LJ,Business Support Services,Business Support Services: Security Services,,0,,0
11203998,GIRI HOTELS GROUP LIMITED,25,1648342,0.262,0.262,,Small,02/13/2018 00:00:00,The specialist lawyers at birchall blackburn law are always there to help you. no win/no fee call today 0800 614 722,birchallblackburn.co.uk,FY1 4TA,Legal Services,Legal Services: General,,0,,1
10448718,BRIGGS FIRE AND SECURITY LIMITED,44,2847855,0.25,0.25,,Small,10/27/2016 00:00:00,"Briggs fire & security - systems including fire detection, emergency lighting, extinguishers & hydrants. security systems, access control.",briggsfs.com,PL7 5JX,Business Support Services,Business Support Services: Security Services,,0,,0
09749293,ROUTE 1 GROUP HOLDINGS LIMITED,32,6453873,1.159,1.159,,Small,08/26/2015 00:00:00,"A family owned business delivering a personal touch creating true partnerships for fulfilment, recruitment and express specialist delivery.",route1groupltd.co.uk,NN3 9UE,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11326000,S E BELLAMY LIMITED,92,1460423,0.553,0.553,,Medium,04/24/2018 00:00:00,"A small privately owned local cleaning service providing contract cleaning to local businesses in torquay, paignton, newton abbot, totnes",sebellamyltd.com,TQ2 7AQ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
05589836,WILL AND PROBATE SERVICES (ESTATE PLANNING) LIMITED,36,1353189,0.339,0.339,,Small,10/12/2005 00:00:00,Will and probate services is one of the leading independent estate planning firms in the uk. professionally run by qualified paralegals we specialise in later life and post death planning and administration.,will-probate.co.uk,PE6 8EQ,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
09370081,GURKHAS CLEANING SERVICES LIMITED,65,2824624,0.226,0.226,,Medium,12/30/2014 00:00:00,Most trusted & professional cleaning company in london with the expert cleaners of london! call us for a free quote at 20 3911 7228,gurkhasccs.co.uk,W1B 5AW,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
09437597,REDCLEAN MK LTD,34,518213,0.254,0.254,,Small,02/12/2015 00:00:00,Looking for exterior cleaning services in milton keynes? red clean provide a 5* service for homes & commercial buildings. get a quote today!,redclean.co.uk,M2 4NG,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11052404,SIGNC PUBLISHING LIMITED,372,20160811,0.9485,1.707,0.19,Large,11/07/2017 00:00:00,"Emerald publishing is one of the world's leading digital-first publishers, commissioning, curating and showcasing research that can make a real difference.",emeraldgrouppublishing.com,EC2N 1AR,"Media and Publishing, Research and Consulting - Physical Sciences and Engineering","Media and Publishing: Publishing Services, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
08891385,ZENCO LEGAL LIMITED,49,1930693,0.345,0.345,,Small,02/12/2014 00:00:00,,zenco.com,LE1 3DL,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
11814057,AMPLA OPERATIONS LIMITED,25,7542130,0.298,0.298,,Small,02/07/2019 00:00:00,"Ampla finance covers legal costs for a range of legal proceedings, including divorce, contentious probate and other civil litigation.",ampla.finance,WC1V 7PB,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Family, Legal Services: Divorce",,0,,0
05410620,FUSION APPOINTMENTS LIMITED,282,7846438,1.698,1.698,,Large,04/01/2005 00:00:00,Index page - fusion appointments,fusionpersonnel.com,EX1 1QT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11255914,KOPEK SECURITY LTD,190,5501310,2.904,2.904,,Medium,03/14/2018 00:00:00,"We are a security company providing emergency, temporary & permanent security solutions in coventry, birmingham and the midlands.",kopeksecurity.com,SA1 4AW,Business Support Services,Business Support Services: Security Services,,0,,1
11436113,CRYSTAL SHINE CLEANING SERVICES NOTTINGHAM LTD,50,796750,0.585,0.585,,Medium,06/27/2018 00:00:00,,cscleaningnottingham.co.uk,NG8 2GB,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
10792450,GREEN LIGHT COMMERCIAL CLEANING LTD,72,1155288,1.357,1.357,,Medium,05/26/2017 00:00:00,"Cleaning contractors to schools, offices, blue chip organisations and construction companies. with our enviably low staff turnover we ensure a consistently high standard of cleaning at every level",greencommercialcleaning.co.uk,SW9 7AP,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
08709798,NEWALL PLANT LTD,44,3893563,0.214,0.214,,Small,09/30/2013 00:00:00,"Newall plant have worked on a wide range of sites throughout the region and would be happy to take you through case studies or put you in touch with previous clients. we can work with you throughout your project, removing waste and delivering new materials while supplying a team on the ground to professionally operate…",newallplant.com,NR17 2LN,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
10277156,L K CONSTRUCTION (EASTERN) LIMITED,35,5175290,0.35,0.35,,Small,07/13/2016 00:00:00,"L k construction offers specialist operated plant hire, contracting and groundworks throughout the south east of england.",lkconstructionltd.com,PE16 6EG,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
13225309,GOLD EDUCATION RECRUITMENT LIMITED,153,12385212,0.907,0.907,,Medium,02/25/2021 00:00:00,Gold education recruitment provide recruitment services for schools and teaching staff in essex and the surrounding areas. find teaching jobs in essex,goldeducationrecruitment.co.uk,CM1 1TB,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
05005142,PERTEMPS MEDICAL LIMITED,175,39531909,0.36650000000000005,0.674,0.059,Large,12/31/2003 00:00:00,"Pertemps medical, the recruiter of choice for locum doctors and nurses within the nhs and private sector. we put relationships at the heart of everything",pertemps-medical.co.uk,CV7 7PT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08095112,MIR LEGAL LTD,39,2271109,0.276,0.276,,Small,06/06/2012 00:00:00,Bradford solicitors - for all your legal needs. our legal firm provide an array of legal services. we have specialists in many areas of law.,mirsolicitors.com,BD5 7QP,Legal Services,"Legal Services: General, Legal Services: Divorce",,0,,0
08687137,LOCATION LANDSCAPES LTD,34,1177221,0.256,0.256,,Small,09/12/2013 00:00:00,Location landscapes are specialists in garden maintenance and soft landscaping for domestic gardens in hampshire and the home counties.,locationlandscapes.com,GU31 4HT,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11456469,ADVANTAGE SECURITY LIMITED,114,3287902,0.747,0.747,,Medium,07/10/2018 00:00:00,"Established in 1999, advantage one security provides our customers with a full security solution. we have a reputation for exceptional security solutions and are delivering them to an increasing number of customers, including many blue-chip companies.",advantage1.co.uk,B11 2AA,Business Support Services,Business Support Services: Security Services,,0,,0
08098414,CTI CLINICAL TRIAL AND CONSULTING SERVICES UK LTD,21,3572144,0.223,0.191,0.255,Small,06/08/2012 00:00:00,"Cti, a full-service contract research organization, was founded in 1999 to provide therapeutic expertise to the pharmaceutical and biotechnology industry across a range of services.",ctifacts.com,E1 6RS,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Research, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Engineering Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
11194861,CHAMPAIN LANDSCAPES LTD,26,898636,0.234,0.234,,Small,02/08/2018 00:00:00,"Champain landscapes provide expert landscaping and garden services, based in halesworth, serving suffolk, norfolk, and all of east anglia.",champainlandscapes.com,IP19 8QJ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
05125119,MERIDIAN HEALTHCOMMS LIMITED,118,4450546,0.237,0.237,,Medium,05/11/2004 00:00:00,"Meridian healthcomms was created in 2004 with a single purpose in mind: unlocking complex scientific data to create impactful medical communications. we build strong partnerships with our clients in order to engage with medical experts, share insights and improve clinical practice.",meridian-health.com,SK11 6QJ,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
09269720,LAKESIDE FS LTD,24,1295317,0.221,0.242,0.2,Small,10/17/2014 00:00:00,"Trusted financial advice - from buying your first home and designing your future, to planning your retirement. investments, pensions, insurance, mortgages, commercial, wills, probate.",lakesidefs.co.uk,WF4 3FL,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
08058892,FULLFIELD FM LTD,393,15924700,0.2435,0.144,0.343,Large,05/04/2012 00:00:00,Fullfield fm are a facilities management company offering a wide range of commercial cleaning services to keep your property in th best possible condition. view our services and enquire today.,fullfieldfm.com,SS15 6SD,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
SC652598,CLEANING SOLUTIONS SCOTLAND LIMITED,60,2390495,0.163,0.163,,Medium,01/24/2020 00:00:00,We have a simple goal to bring a better standard of service to the domestic cleaning industry.,proclean.org.uk,G81 1UQ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
09395179,CLEAR VISION WINDOW CLEANING LTD,56,4184163,0.555,0.555,,Medium,01/19/2015 00:00:00,Window cleaning in southampton & the surrounding areas. residential & domestic cleaning services from clear vision. contact us today.,clearvisionservices.co.uk,PO6 4TR,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
